web-scraper-order,web-scraper-start-url,show,show-href,title,channel,views,comments,ad_links,ad_links-href
"1740706178-72","https://vkvideo.ru/trends","Comedy Club: Скандал на шоу | Харламов, Воля, Бебуришвили","https://vkvideo.ru/video-131607049_456241382","Comedy Club: Скандал на шоу | Харламов, Воля, Бебуришвили","ТНТ Видео","344 тыс просмотров·2 дня назад","","https://vk.com/realvolya","https://vkvideo.ru/away.php?to=https%3A%2F%2Fvk.com%2Frealvolya&cc_key="
"1740706178-73","https://vkvideo.ru/trends","Comedy Club: Скандал на шоу | Харламов, Воля, Бебуришвили","https://vkvideo.ru/video-131607049_456241382","Comedy Club: Скандал на шоу | Харламов, Воля, Бебуришвили","ТНТ Видео","344 тыс просмотров·2 дня назад","","https://t.me/beburprime","https://vkvideo.ru/away.php?to=https%3A%2F%2Ft.me%2Fbeburprime&cc_key="
"1740706178-74","https://vkvideo.ru/trends","Comedy Club: Скандал на шоу | Харламов, Воля, Бебуришвили","https://vkvideo.ru/video-131607049_456241382","Comedy Club: Скандал на шоу | Харламов, Воля, Бебуришвили","ТНТ Видео","344 тыс просмотров·2 дня назад","","https://vk.com/andrewcomedy","https://vkvideo.ru/away.php?to=https%3A%2F%2Fvk.com%2Fandrewcomedy&cc_key="
"1740706184-75","https://vkvideo.ru/trends","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","https://vkvideo.ru/video-195985818_456243275","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","Hardcore Fighting Championship","346 тыс просмотров·2 дня назад","Марк, Моё мнение такое,что сивый реально,уже уставшим вышел,а причина очевидна - неграмотный курс ! Сильный гормональный дисбаланс,от чего и высыпало сильнее,чем подростков в пубертате !","",""
"1740706184-76","https://vkvideo.ru/trends","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","https://vkvideo.ru/video-195985818_456243275","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","Hardcore Fighting Championship","346 тыс просмотров·2 дня назад","Кракин молодец","",""
"1740706184-77","https://vkvideo.ru/trends","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","https://vkvideo.ru/video-195985818_456243275","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","Hardcore Fighting Championship","346 тыс просмотров·2 дня назад","с детства за Виктора)","",""
"1740706184-78","https://vkvideo.ru/trends","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","https://vkvideo.ru/video-195985818_456243275","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","Hardcore Fighting Championship","346 тыс просмотров·2 дня назад","","00:00","https://vkvideo.ru/video-195985818_456243275?t=0h0m0s"
"1740706184-79","https://vkvideo.ru/trends","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","https://vkvideo.ru/video-195985818_456243275","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","Hardcore Fighting Championship","346 тыс просмотров·2 дня назад","","00:45","https://vkvideo.ru/video-195985818_456243275?t=0h0m45s"
"1740706184-80","https://vkvideo.ru/trends","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","https://vkvideo.ru/video-195985818_456243275","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","Hardcore Fighting Championship","346 тыс просмотров·2 дня назад","","03:15","https://vkvideo.ru/video-195985818_456243275?t=0h3m15s"
"1740706184-81","https://vkvideo.ru/trends","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","https://vkvideo.ru/video-195985818_456243275","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","Hardcore Fighting Championship","346 тыс просмотров·2 дня назад","","07:40","https://vkvideo.ru/video-195985818_456243275?t=0h7m40s"
"1740706184-82","https://vkvideo.ru/trends","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","https://vkvideo.ru/video-195985818_456243275","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","Hardcore Fighting Championship","346 тыс просмотров·2 дня назад","","08:40","https://vkvideo.ru/video-195985818_456243275?t=0h8m40s"
"1740706184-83","https://vkvideo.ru/trends","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","https://vkvideo.ru/video-195985818_456243275","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","Hardcore Fighting Championship","346 тыс просмотров·2 дня назад","","09:50","https://vkvideo.ru/video-195985818_456243275?t=0h9m50s"
"1740706184-84","https://vkvideo.ru/trends","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","https://vkvideo.ru/video-195985818_456243275","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","Hardcore Fighting Championship","346 тыс просмотров·2 дня назад","","26:47","https://vkvideo.ru/video-195985818_456243275?t=0h26m47s"
"1740706184-85","https://vkvideo.ru/trends","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","https://vkvideo.ru/video-195985818_456243275","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","Hardcore Fighting Championship","346 тыс просмотров·2 дня назад","","28:00","https://vkvideo.ru/video-195985818_456243275?t=0h28m0s"
"1740706184-86","https://vkvideo.ru/trends","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","https://vkvideo.ru/video-195985818_456243275","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","Hardcore Fighting Championship","346 тыс просмотров·2 дня назад","","28:52","https://vkvideo.ru/video-195985818_456243275?t=0h28m52s"
"1740706184-87","https://vkvideo.ru/trends","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","https://vkvideo.ru/video-195985818_456243275","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","Hardcore Fighting Championship","346 тыс просмотров·2 дня назад","","47:40","https://vkvideo.ru/video-195985818_456243275?t=0h47m40s"
"1740706184-88","https://vkvideo.ru/trends","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","https://vkvideo.ru/video-195985818_456243275","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","Hardcore Fighting Championship","346 тыс просмотров·2 дня назад","","55:33","https://vkvideo.ru/video-195985818_456243275?t=0h55m33s"
"1740706184-89","https://vkvideo.ru/trends","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","https://vkvideo.ru/video-195985818_456243275","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","Hardcore Fighting Championship","346 тыс просмотров·2 дня назад","","01:16:18","https://vkvideo.ru/video-195985818_456243275?t=1h16m18s"
"1740706184-90","https://vkvideo.ru/trends","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","https://vkvideo.ru/video-195985818_456243275","Сивый VS Панда – НОКАУТ! Езид VS Тольятти. AANBA на Хардкоре. Вызов Анубису. Боец из морга VS Мага","Hardcore Fighting Championship","346 тыс просмотров·2 дня назад","","01:37:15","https://vkvideo.ru/video-195985818_456243275?t=1h37m15s"
"1740706190-91","https://vkvideo.ru/trends","Электроповестка — всё? | Кибертрак разбился на 5 звёзд","https://vkvideo.ru/video-218565915_456240850","Электроповестка — всё? | Кибертрак разбился на 5 звёзд","Асафьев Стас","317 тыс просмотров·2 дня назад","не читал, просто интересно стало, стас извинялся за вранье в роликах про ссср? или он все ще тарится за своих ?","",""
"1740706190-92","https://vkvideo.ru/trends","Электроповестка — всё? | Кибертрак разбился на 5 звёзд","https://vkvideo.ru/video-218565915_456240850","Электроповестка — всё? | Кибертрак разбился на 5 звёзд","Асафьев Стас","317 тыс просмотров·2 дня назад","Никита, нормальный, гетеросексуальный мужик 
P. S. Беру свои слова назад после фразы - соленый и вкусный .....","",""
"1740706190-93","https://vkvideo.ru/trends","Электроповестка — всё? | Кибертрак разбился на 5 звёзд","https://vkvideo.ru/video-218565915_456240850","Электроповестка — всё? | Кибертрак разбился на 5 звёзд","Асафьев Стас","317 тыс просмотров·2 дня назад","Анна, ты тоже с математикой дружишь... 500к вон - ±30к рублей","",""
